UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
16575,61527,UK,21-03-2020,"Some businesses are exploiting the #WuhanCoronavirus &amp; unfairly increasing prices. Report pandemic profiteers to the Competitions &amp; Markets Authority @CMAgovUK

E: general.enquiries@cma.gov.uk
T: 020 3738 6000
https://t.co/F49Dn1DLqY",Negative
13640,58592,London,20-03-2020,"I want to live forever right now simply because I don't want to run into the stockpilers up in the AFTERLIFE. They don't deserve the AFTERLIFE.
#Coronavirus #covid19 
#StopHoarding 
#panicbuyinguk",Positive
22138,67090,,23-03-2020,Seven reasons why IÂm confident in our property markets despite the #coronavirus scare - SmartCompany https://t.co/7tSIKAsBRO https://t.co/SQplXzaqLx,Extremely Positive
44119,89071,"Toronto, Canada",13-04-2020,When Covid-19 is under control and the world gets back to normal. The Toronto home market will reduce by a substantial amount. Toronto home prices will be at prices we have not seen in like 10 years. A surplus of homes will hit the market. Great time to buy if you can afford to.,Positive
40144,85096,Red Moon over a Blue Sea,09-04-2020,"@ellymelly There is no Easter Sunday at grandmaÂs this year.

There is nowhere to drive to....

Only the supermarket, the bottle shop &amp; the chemist.

No extensions. 
No change in guidance.
No exceptions. 

ThatÂs the message.
",Extremely Negative
40852,85804,"Ontario, Canada",10-04-2020,"@UncleAl91 Here in Ontario for some unfathomable reason people from new York are being allowed over the border. Walmart  and grocery store parking lots showed lots of NY plates this week ?I  don't care if you have a cottage up here. #StayHomeSaveLives ,#S",Positive
35908,80860,"Fort Worth, TX",07-04-2020,"what the fuck is wrong with people. geezus.

 65-Year-Old Man Was Tackled After Allegedly Coughing and Spitting on Supermarket Food  https://t.co/65oECMeKz7",Extremely Negative
17232,62184,UK,21-03-2020,"#coronavirus Son went in to work at 6am, received his #keyworker letter from employer as member of #USDAW in retail supply chain. Has a hotline tel no for anyone querying status. 
Was also asked to go in tomorrow (7 days straight). Going on a store entrance door with security.",Positive
21951,66903,"New York, NY",23-03-2020,Lysol Lot Disinfectant Sanitizer clean &amp; fresh 48oz Kills Virus Spray Cleaners https://t.co/RjrHAD3PUX #coronavirus #covid_19 #covid19 https://t.co/owy8akVCnz,Positive
7831,52783,,18-03-2020,"A super long supermarket queue in California... #coronavirus
(Video: @jeffgritchen) https://t.co/ZTOmwOlF9Y",Positive
37362,82314,"Indianapolis, IN",08-04-2020,What s the safest way to shop at the grocery store Does being a smoker increase risk Advice for someone at the end of pregnancy Answers to your COVID 19 questions here,Positive
42869,87821,"Quito, Ecuador",12-04-2020,"We went to the Supermarket to avoid the lines. Everyone was lined up about 2 meters apart &amp; when entering the store, the staff sprayed you &amp; your things down. Then you had to walk through disinfectant to clean your shoes. We were given hand sanitizer a few times. #Covid_19",Positive
28822,73774,"Stockholm, Sverige",29-03-2020,My friend works on tills at in and they are a bloody shambles   so last night she made herself this to go with her yellow gloves Very funny   but bloody good idea to keep herself safe,Extremely Positive
23133,68085,"Cambridge, Ontario",24-03-2020,"COVID-19 Update: The Province of Ontario has announced it is suspending time-of-use electricity rates for a 45-day period, holding electricity prices to the off-peak rate. https://t.co/iAZYglp0GZ https://t.co/9w2AalLk1t",Neutral
20784,65736,"Maidstone, South East",23-03-2020,"On the bright side. 

At least we'll all be prepared for Supermarket Sweep if our time ever comes.

No more rubbing amphetamines in your gums backstage so you've got the edge over Tracey and Susan from Hull. 
Covid-19 prepared us for this. 

#coronavirus #coronaUK",Positive
35907,80859,"Basildon, England",07-04-2020,Event cancelled due to Want to know your rights Check out our website for information or feel free to email us,Positive
12719,57671,Wonderland,20-03-2020,At my local grocery store in the Beaches today and found the following items NOT being hoarded Bran Flakes Prune Juice Turnips Cream Corn Werther s candy Grey Poupon mustard In other words no one under 70 is shopping here,Negative
33641,78593,,06-04-2020,To you geniuses bringing your into the supermarkets While you re wearing your masks sunglasses bandanas and garbage bags etc your pooch is exposed to Oh and your precious pooch doesn t belong in the supermarket,Positive
24011,68963,,24-03-2020,"The #coronavirus outbreak has had a serious impact on the travel industry, highlighting the need to get insured before you head off ???
?
Had your travel plans interrupted? Our guide outlines your consumer rights https://t.co/RN6Jn1Q2mu",Negative
6295,51247,"Atlanta, GA",17-03-2020,"@Austen This research from @Kantar should be useful. Survey from China during COVID-19 shutdown. Shows in detail how consumer behaviors changed.

https://t.co/xhxtZ63vI3",Positive
44846,89798,"san jose, ca",14-04-2020,"Wife was doing online shopping and turns to me super excited saying she just bought a sandwich maker... I was confused because i really dont think we can afford to have another woman at home!

#coronavirus #Covid_19 #CoronavirusPandemic 
#MakeMeASandwich",Extremely Positive
32544,77496,"Isolation, USA",05-04-2020,I own a small safety supply company I follow the prices of N95 s surgical masks etc diligently and nearly ALL of these items are produced in China What you don t hear about is how the Chinese manufacturers have raised prices in excess of 2000 since Covid 19,Positive
30129,75081,Central California,02-04-2020,"Law enforcement officials are warning the public of scammers offering coronavirus cures, in-home test kits and surgical masks at rock-bottom prices.
#ScamAlert #ConsumerWarning #COVID19 #Coronavirus",Negative
18321,63273,"Los Angeles, CA",21-03-2020,Guys this #toiletpaper obsession is getting out of hand. #QuarantineLife #QuarantineActivities #Coronavirus https://t.co/I3EmngmRRP,Positive
13560,58512,"Las Vegas, NV",20-03-2020,Food guru thought smaller stores would attract smaller crowds She was wrong,Negative
29831,74783,"Florida, USA",01-04-2020,Faith Neighborhood Center Receives A Check From The Lions Club  https://t.co/x4HKigInNT https://t.co/11BqrymHvV,Positive
40115,85067,"Nottingham, UK",09-04-2020,Covid-19: Every Boots that will shut as chain announces 60 closures https://t.co/3TcO3WT2Xw,Neutral
35096,80048,"Johannesburg, South Africa",06-04-2020,Woolworths executives take pay cut due to Covid-19 to support employees https://t.co/4BGx4xYL7G via @supermarketmag,Positive
19437,64389,,22-03-2020,Everyone needs to be wearing #gloves and #masks practice social distancing by crossing the road avoiding people stay 2 meters away enforce supermarket social distancing lines.... #coronaviruslondon #coronavirus #BorisJohnson,Negative
10081,55033,"Oakland, CA",19-03-2020,@wholefoods trying to order for delivery and NO Delivery Times available and No warning while online shopping!!! Put together our whole order just be told #Nope #Frustration #coronavirus #COVID19,Extremely Negative
44037,88989,The SunnySide of the mountains,13-04-2020,PSA There is currently no at home COVID 19 test kit available for consumer purchase Don t fall for online scams and visit the FDA or FTC to investigate or report questionable products,Extremely Negative
29214,74166,United States,31-03-2020,In response to the global pandemic the Consumer Financial Protection Bureau announced that it has postponed certain data collections from the financial services industry related to CFPB rules,Positive
7617,52569,Hull,18-03-2020,Sat on car park Morrison Supermarket Anlaby. Because I'm in a Covid -19 vulnerable group Yvonne is doing the shopping I'd normally do. We had a laugh about how long it would take her not knowing where everything is. What a way for her to spend her day off.,Positive
9277,54229,?????????/ ????? USA.,19-03-2020,"#CoronavirusPandemic 
#coronavirus 

? Corona will change Grocerry Industry Forever?

?See the Reoort?
https://t.co/aE3lpddavc",Neutral
10279,55231,Planet earth followers can DM!,19-03-2020,"#coronavirus working from home is lonely ?
delivery today 
-liquor store
-Amazon 
-Grocery
-work sponsored cable",Negative
18643,63595,the grind.,22-03-2020,It s important that we all stick together as a community at this time There is no need to panic buy amp equally there is no need for retailers to hike prices If you see shops doing this please contact or trading standards@towerhamlets gov uk 19,Negative
31124,76076,"Barcelona, Catalonia",03-04-2020,Global surveys of #consumer #sentiment during the #coronavirus #crisis. https://t.co/9lIQcAh1cQ,Neutral
26872,71824,,25-03-2020,"precious like diamonds
this daily commodity
TP scarcity

A corona haiku

#haiku #poetry #COVID19 #coronavirus #CoronaPandemie #COVID2019 #COVID #StayAtHome #StayHome #toiletpaper #ToiletPaperEmergency",Extremely Positive
4851,49803,North West,17-03-2020,"Shame on @IcelandFoods @Tesco @sainsburys 

I went through a full online shop for the first time today.

At checkout there were no delivery options for at least 4 weeks. 

You should advertise this on the website before we build up our hopes shopping. 

#coronavirus https://t.co/LCOgPIgKrl",Negative
32979,77931,"Paris, France",05-04-2020,more than ever it is clear that big tech firms act as vital utilities Therein lies the trap because almost everywhere other utilities such as water or electricity are heavily regulated and have their prices and profits capped via,Positive
6855,51807,"Austin, TX",18-03-2020,"Peak #Austin: @wheatsville food co-op, ""tofu is flying off the shelves"" amid #coronavirus panic, a manager at the market tells me. 
https://t.co/eOAmcs1Vby",Negative
7418,52370,"London, England",18-03-2020,"During this time we need should be coming together and supporting one another, not fighting over toilet ? paper ? and pillaging the supermarket ? before any of the elderly ??, poor or vulnerable and get anything! @Edifythepeople #COVID2019 #TogetherApart #COVID19 https://t.co/cD16MUjFu7",Neutral
34628,79580,"Wichita, Kan.",06-04-2020,"Dozen and 18-count large eggs are nowhere to be found today at my @Walmart; prices have gone up, too. And no line when I walked in. Just people counters.

#COVID19 #Coronavirus https://t.co/YuqanhsSMJ",Negative
30246,75198,Oregon & Washington,02-04-2020,"We have updated our store hours, dedicating a time for those who are vulnerable shoppers. If you have shopping to be done outside of our store hours, you can go online to https://t.co/E9eCymHhkq.

#CoastalFarm #CFRLife #FarmLife #safety #COVID-19 https://t.co/zX1I9U2qLS",Negative
39380,84332,India,09-04-2020,"We urge @PMOIndia @nsitharamanoffc to maintain steady prices on essentials,free all unnecessary fluctuations in markets.Please Consider our opinion in bringing ""ONE NATION ONE PRICE"" in these #COVID2019 days.Poor&amp; Middle Class Suffering because of unfair prices
#IndiaFightsCorona",Negative
31604,76556,"Texas, USA",03-04-2020,?@FTC? has set up a website for filing complaints on Covid-19 related scams and information for consumers on preventing scams. #staysafe #coronavirus  https://t.co/N931LTWd1w,Extremely Negative
